city,datetime,target_latitude,target_longitude,grid_latitude,grid_longitude,dewpoint_temperature_2m,evaporation,experiment_version,geopotential_height,high_vegetation_cover,high_vegetation_type,lake_cover,land_sea_mask,low_vegetation_cover,low_vegetation_type,runoff,skin_reservoir_content,skin_temperature,soil_temperature_level1,soil_temperature_level2,soil_temperature_level3,soil_temperature_level4,soil_type,soil_volume_water_content_level1,soil_volume_water_content_level2,soil_volume_water_content_level3,soil_volume_water_content_level4,surface_pressure,temperature_2m,total_precipitation,u_component_wind_10m,v_component_wind_10m
Kampala,2017-04-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.28076,-0.0039057396,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00041159242,0.00013282895,295.37427,296.04492,296.136,296.34033,296.50977,3.000045778462759,0.3824463,0.373703,0.3306427,0.31015015,88220.56,295.29492,0.0053804116,0.64364815,1.9970932
Kampala,2017-05-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.9939,-0.0036975248,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00052476674,0.00016508996,294.76953,295.33057,295.365,295.5354,296.17505,3.000045778462759,0.39559937,0.39485168,0.38331604,0.3235321,88353.94,294.646,0.004976525,0.20615864,1.766819
Kampala,2017-06-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.38818,-0.0037015406,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0003694147,8.521974e-05,294.7859,295.40308,295.47778,295.68652,295.96045,3.000045778462759,0.36793518,0.3635254,0.35839844,0.33319092,88349.31,294.71533,0.0032444499,0.21950626,0.8773985
Kampala,2017-07-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,290.85938,-0.0034682127,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00022777915,9.740889e-05,294.5525,295.1494,295.1809,295.3181,295.70996,3.000045778462759,0.3412323,0.33631897,0.33692932,0.33283997,88446.25,294.25586,0.0025196369,-0.05278492,-0.26249886
Kampala,2017-08-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.28662,-0.0037822686,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00021351874,0.00013534725,294.77344,295.3833,295.3916,295.4087,295.5515,3.000045778462759,0.36006165,0.34701538,0.32061768,0.32965088,88341.44,294.41577,0.0033353958,0.07284927,-0.32145786
Kampala,2017-09-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.844,-0.0038270224,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0003052652,0.00018392503,294.87988,295.5127,295.51416,295.5127,295.51294,3.000045778462759,0.37782288,0.365448,0.32551575,0.3266449,88330.375,294.44897,0.0045821657,0.1279831,-0.5500841
Kampala,2017-10-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.00366,-0.004009431,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00022738427,0.00014574826,295.511,296.10474,296.04688,295.88452,295.60693,3.000045778462759,0.3534546,0.34317017,0.330307,0.32463074,88217.81,294.99048,0.0034095605,0.18290806,-0.54144573
Kampala,2017-11-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.67188,-0.0037420187,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00039636344,0.00018663704,294.64136,295.25806,295.3164,295.46875,295.64746,3.000045778462759,0.3938446,0.3888855,0.35720825,0.32487488,88204.125,294.3186,0.005239069,0.20983696,0.34517002
Kampala,2017-12-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.86182,-0.0040983716,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00021789223,0.00010937452,295.53613,296.07275,295.99194,295.77417,295.60303,3.000045778462759,0.36380005,0.35827637,0.3577118,0.33016968,88178.31,295.3767,0.0029380342,0.09115696,1.3421421
Kampala,2018-01-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,290.6255,-0.004172723,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00018592551,8.653104e-05,295.52417,296.1233,296.07788,295.99756,295.7749,3.000045778462759,0.3328247,0.32221985,0.31871033,0.32833862,88159.5,295.41357,0.0027057508,0.23848152,1.241991
Kampala,2018-02-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.92358,-0.004077303,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0002552718,9.152293e-05,296.36548,296.96533,296.8938,296.5791,295.98706,3.000045778462759,0.3264618,0.3056488,0.29135132,0.32374573,88064.0,296.1018,0.0039009638,0.5249748,1.2422857
Kampala,2018-03-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.85986,-0.0038187671,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0006426349,0.00020320714,294.96558,295.6167,295.68774,295.91504,296.1089,3.000045778462759,0.39842224,0.39305115,0.3505249,0.32296753,88209.94,294.76538,0.007172269,0.10571003,1.1101761
Kampala,2018-04-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.6377,-0.0032164073,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0016044974,0.00026649237,293.99365,294.59717,294.73584,295.1333,295.82202,3.000045778462759,0.4151001,0.41583252,0.4083252,0.34960938,88265.56,293.95947,0.007933746,0.22698689,1.4632492
Kampala,2018-05-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.61597,-0.0036429064,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0018708631,0.0001885742,294.3667,294.9253,294.9541,295.08472,295.45776,3.000045778462759,0.40745544,0.40927124,0.40919495,0.38368225,88318.06,294.39795,0.0057217237,0.0446043,2.2350426
Kampala,2018-06-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,290.46777,-0.0037469156,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0009893402,0.00011919439,294.0298,294.65356,294.7295,294.92725,295.24976,3.000045778462759,0.3728943,0.37249756,0.37983704,0.39019775,88441.875,294.1023,0.0032942854,-0.1381073,1.3277435
Kampala,2018-07-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,289.33667,-0.00396365,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0006158203,6.723404e-05,294.07495,294.69922,294.6936,294.7207,295.0027,3.000045778462759,0.319458,0.3234253,0.34591675,0.3821869,88485.31,294.19678,0.0019246348,-0.2383728,2.4505348
Kampala,2018-08-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,290.68604,-0.0036991788,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0004259199,0.00016774237,294.36694,294.96826,294.96973,294.97095,294.96216,3.000045778462759,0.34025574,0.31974792,0.30926514,0.37068176,88434.75,294.12305,0.0034874994,-0.0069446564,0.36126328
Kampala,2018-09-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.7815,-0.0038769888,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0004710555,0.00012932718,294.96167,295.51392,295.44434,295.23413,294.99927,3.000045778462759,0.37548828,0.3684082,0.33346558,0.36227417,88252.06,294.63892,0.0042953114,0.21128654,0.12576866
Kampala,2018-10-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.83862,-0.0039808583,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00043813884,0.00016833842,294.92773,295.5205,295.50415,295.438,295.19995,3.000045778462759,0.38589478,0.37930298,0.35276794,0.35795593,88258.19,294.64746,0.0047968356,0.11783695,0.15988827
Kampala,2018-11-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.35474,-0.0038565705,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0013481304,0.00018531084,295.20728,295.71387,295.65747,295.51172,295.2981,3.000045778462759,0.39979553,0.3986206,0.3895111,0.363266,88208.875,294.92285,0.005729544,0.2926092,0.3295431
Kampala,2018-12-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.82593,-0.0038477592,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00075638294,0.0001899898,294.84277,295.4148,295.4265,295.44238,295.41602,3.000045778462759,0.39637756,0.39448547,0.38705444,0.3700409,88286.19,294.71338,0.004830709,0.3087225,0.8228235
Kampala,2019-01-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.01953,-0.004269249,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0006051287,0.00012302399,295.61768,296.16772,296.08008,295.8374,295.5078,3.000045778462759,0.37911987,0.37687683,0.37342834,0.37290955,88255.625,295.5691,0.003429534,0.11961746,1.5476627
Kampala,2019-02-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.06592,-0.00439219,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00045443326,7.233024e-05,296.511,297.0713,296.94214,296.57227,295.83374,3.000045778462759,0.33665466,0.32940674,0.33854675,0.36784363,88183.625,296.37866,0.003079367,0.43079472,1.5859804
Kampala,2019-03-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.61475,-0.004492813,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0004043281,0.00010454655,296.69043,297.3269,297.23804,296.90576,296.23218,3.000045778462759,0.3597107,0.34890747,0.3265381,0.36062622,88207.81,296.34644,0.004165343,0.40915966,1.4402008
Kampala,2019-04-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.67017,-0.0038810405,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0010522678,0.00014857948,295.89526,296.52563,296.56958,296.66968,296.53906,3.000045778462759,0.38703918,0.38253784,0.34776306,0.35539246,88217.31,295.6831,0.0065362263,0.6545267,1.7369757
Kampala,2019-05-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.42896,-0.0034359936,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0015603304,0.00023084879,294.7129,295.3418,295.4812,295.86694,296.4165,3.000045778462759,0.4116211,0.4120636,0.4041443,0.36897278,88295.625,294.7124,0.0068908744,0.24234867,2.1723366
Kampala,2019-06-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.739,-0.0033465233,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0011975318,0.00021462142,294.3916,294.99634,295.08643,295.3401,295.96777,3.000045778462759,0.39961243,0.39912415,0.39656067,0.38726807,88448.875,294.11768,0.0047046775,0.05880642,0.12493992
Kampala,2019-07-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.1416,-0.0035092365,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0011566579,0.0001296252,294.2666,294.85547,294.90503,295.0869,295.5962,3.000045778462759,0.38882446,0.3912201,0.3955078,0.39141846,88395.69,294.03296,0.0032218352,-0.0750494,-0.045567513
Kampala,2019-08-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.36548,-0.003908083,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00078466535,0.00013676286,294.68604,295.3147,295.3164,295.32837,295.41333,3.000045778462759,0.37472534,0.36772156,0.36001587,0.3865509,88449.56,294.32422,0.0038681442,-0.10276985,-0.32203388
Kampala,2019-09-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.85596,-0.003929876,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0007090196,0.0001655668,294.8806,295.4729,295.44238,295.3767,295.3694,3.000045778462759,0.3860016,0.38171387,0.3670349,0.3798828,88330.5,294.49365,0.004277139,-0.009885788,-0.4426918
Kampala,2019-10-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.78394,-0.003501216,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0013677999,0.00026863813,294.27368,294.86646,294.94385,295.135,295.34546,3.000045778462759,0.41262817,0.41210938,0.4013977,0.3847351,88216.69,293.8911,0.0068687177,0.23839188,-0.23915768
Kampala,2019-11-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.0669,-0.0035812594,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0019980818,0.00022216141,294.70532,295.21094,295.18433,295.15137,295.22363,3.000045778462759,0.40867615,0.40997314,0.40956116,0.4016571,88200.06,294.38037,0.006125075,0.029784203,-0.042769432
Kampala,2019-12-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.68652,-0.0034945868,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0029934272,0.00021980703,294.47217,295.0039,295.0171,295.052,295.15942,3.000045778462759,0.4035797,0.40585327,0.4107666,0.41508484,88240.81,294.33057,0.0053834626,0.12161255,-0.40464783
Kampala,2020-01-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.1338,-0.004182063,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.001690641,0.00016084313,295.4441,296.00244,295.95728,295.7495,295.26904,3.000045778462759,0.37329102,0.3738098,0.37487793,0.405365,88275.56,295.4226,0.0047423188,-0.025050163,-0.086195946
Kampala,2020-02-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.20435,-0.0041477904,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0011458471,0.00014849007,295.85913,296.34375,296.2046,295.87402,295.49414,3.000045778462759,0.38435364,0.38061523,0.37220764,0.39494324,88273.75,295.77417,0.004299655,-0.15359688,1.0330286
Kampala,2020-03-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.55737,-0.0037080282,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0026435778,0.00018966198,295.3098,295.8711,295.88843,295.94043,295.76953,3.000045778462759,0.41044617,0.4112854,0.40483093,0.39511108,88244.375,295.2505,0.008021177,0.056038857,1.59762
Kampala,2020-04-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,292.35864,-0.0038856491,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.003254354,0.00021393597,295.1621,295.77222,295.80884,295.87305,295.8545,3.000045778462759,0.401474,0.4013672,0.40556335,0.4076233,88306.56,295.1421,0.0077703036,0.26616764,2.1642284
Kampala,2020-05-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.85645,-0.0036314558,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0035719424,0.00015632808,294.65747,295.19043,295.20264,295.2727,295.63525,3.000045778462759,0.3961029,0.39834595,0.40724182,0.41931152,88434.375,294.71484,0.0049270242,0.11216164,2.1798573
Kampala,2020-06-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,290.72632,-0.003829916,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.001437828,0.0001039654,294.3291,294.94946,295.02393,295.22876,295.48657,3.000045778462759,0.37057495,0.36595154,0.36376953,0.404068,88415.25,294.406,0.003507851,0.044654846,1.6078663
Kampala,2020-07-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,290.01685,-0.0037745656,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00088360906,8.6307526e-05,294.177,294.78833,294.8296,294.9602,295.2881,3.000045778462759,0.35812378,0.3538208,0.3513794,0.39082336,88337.19,294.14014,0.0030848722,-0.11326122,1.4544249
Kampala,2020-08-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.14673,-0.003679852,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00060907006,0.00012978911,294.66113,295.2478,295.22974,295.17798,295.16382,3.000045778462759,0.33822632,0.32757568,0.32894897,0.37956238,88321.75,294.39087,0.0033615904,-0.18431664,-0.20737076
Kampala,2020-09-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.56152,-0.004031867,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00058861077,0.00016400218,294.90234,295.51587,295.4807,295.3723,295.219,3.000045778462759,0.37724304,0.369812,0.33850098,0.37054443,88283.5,294.4956,0.00448698,-0.025406837,-0.7436867
Kampala,2020-10-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.97876,-0.0037034322,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00095116347,0.00020211935,294.77612,295.39282,295.41577,295.44287,295.33057,3.000045778462759,0.39064026,0.38572693,0.36105347,0.36569214,88264.375,294.36133,0.005941157,0.15889645,-0.87428284
Kampala,2020-11-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.74854,-0.0036086133,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0018299818,0.00025603175,294.53906,295.10205,295.11963,295.18213,295.31372,3.000045778462759,0.40672302,0.40750122,0.40592957,0.37939453,88261.75,294.3164,0.0065275067,0.41672134,0.07501602
Kampala,2020-12-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.45093,-0.003887347,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0008841902,0.00012199581,294.66553,295.2212,295.19922,295.1621,295.23145,3.000045778462759,0.3850708,0.38430786,0.38694763,0.39016724,88223.125,294.65747,0.0032041296,0.0758028,0.88325214
Kampala,2021-01-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.51245,-0.0039283736,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0009165779,0.00012417138,294.97705,295.5232,295.47632,295.35693,295.23608,3.000045778462759,0.38346863,0.3826294,0.37948608,0.38594055,88174.69,294.8999,0.003918652,0.060430527,1.6134939
Kampala,2021-02-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.31934,-0.004268828,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0006799847,7.110834e-05,296.12305,296.65723,296.51953,296.135,295.48242,3.000045778462759,0.34184265,0.3397522,0.3457489,0.3795166,88177.19,295.95312,0.0027432116,-0.10666084,1.248292
Kampala,2021-03-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.79346,-0.0042625824,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00050311536,0.000106573105,295.87573,296.5454,296.5442,296.42334,295.8828,3.000045778462759,0.35603333,0.34602356,0.32458496,0.37028503,88109.06,295.6521,0.0041146916,0.53624916,1.7946434
Kampala,2021-04-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.93262,-0.003726989,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00087784976,0.0001617074,294.74048,295.35815,295.41626,295.63208,295.93652,3.000045778462759,0.39604187,0.3914795,0.36054993,0.36457825,88242.81,294.65894,0.006027646,0.23306179,2.3092985
Kampala,2021-05-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.55542,-0.0036591412,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0013806,0.00017906725,294.6482,295.19702,295.21338,295.29688,295.66577,3.000045778462759,0.3944397,0.39779663,0.40298462,0.38198853,88346.625,294.60742,0.0054727113,0.17279911,1.5056896
Kampala,2021-06-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,290.2024,-0.0038156668,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.000703685,7.380545e-05,294.32104,294.99854,295.09766,295.30664,295.53735,3.000045778462759,0.3380432,0.33677673,0.35256958,0.3852234,88393.69,294.4922,0.0023908846,0.20656013,2.2187614
Kampala,2021-07-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,289.1848,-0.0037121894,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00045057386,5.0604343e-05,294.1892,294.8247,294.8518,294.97998,295.3186,3.000045778462759,0.30334473,0.30271912,0.31651306,0.37409973,88470.375,294.281,0.0016646043,-0.100173,2.2650166
Kampala,2021-08-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,290.30762,-0.0036960281,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00032488257,9.943545e-05,294.65283,295.25732,295.21973,295.16528,295.21216,3.000045778462759,0.30625916,0.29255676,0.29023743,0.36213684,88374.94,294.40112,0.0028013883,-0.03861618,0.2955761
Kampala,2021-09-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.40332,-0.0037978394,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00027792156,0.00020238757,294.66675,295.29077,295.2832,295.23926,295.19604,3.000045778462759,0.358963,0.33813477,0.29429626,0.35256958,88317.19,294.24072,0.0044608046,-0.01714325,-0.46698952
Kampala,2021-10-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.80518,-0.004113163,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00044814497,0.00015246868,295.3977,295.9773,295.90356,295.6831,295.3247,3.000045778462759,0.37052917,0.3639984,0.32836914,0.34658813,88230.375,294.95215,0.0047428557,0.19709778,-0.25171852
Kampala,2021-11-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.59546,-0.0040753577,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00021221489,0.000115573406,295.6631,296.2644,296.22363,296.06128,295.5835,3.000045778462759,0.34230042,0.3327942,0.32847595,0.34295654,88186.5,295.24463,0.0033741342,0.46391487,0.45287132
Kampala,2021-12-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.95703,-0.003923825,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00037189573,0.00014698505,295.552,296.10767,296.07886,295.99292,295.7954,3.000045778462759,0.3714447,0.36099243,0.3238678,0.33883667,88192.81,295.3506,0.0045648185,0.21504307,1.3577194
Kampala,2022-01-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,290.27246,-0.0040828306,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00015225261,7.040799e-05,295.5581,296.18115,296.15112,296.02588,295.89648,3.000045778462759,0.31217957,0.3191986,0.32751465,0.33644104,88208.81,295.45947,0.0019337231,-0.13982296,0.5790911
Kampala,2022-02-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.43994,-0.003945535,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.0001539439,9.804964e-05,295.79297,296.38428,296.32397,296.2085,295.98193,3.000045778462759,0.34066772,0.31956482,0.2961731,0.33190918,88172.94,295.5398,0.0033321478,-0.17489529,2.0750275
Kampala,2022-03-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.6167,-0.004141312,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00013092905,7.31498e-05,296.4397,297.09302,297.03638,296.81152,296.2395,3.000045778462759,0.30584717,0.28778076,0.27770996,0.3264618,88095.44,296.1504,0.0028805363,0.23087502,1.8681936
Kampala,2022-04-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.77295,-0.003402032,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00072546303,0.00017809868,295.3667,296.03076,296.13037,296.40308,296.44995,3.000045778462759,0.34365845,0.325531,0.27612305,0.3206787,88141.06,295.1985,0.006003456,0.46735,1.450448
Kampala,2022-05-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,291.708,-0.0036982093,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00039521605,0.00015068054,294.76416,295.36426,295.42285,295.6145,296.15576,3.000045778462759,0.38160706,0.3763733,0.35749817,0.32330322,88355.94,294.76392,0.004724568,0.3196125,1.759696
Kampala,2022-06-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,289.89282,-0.0037949793,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00014097989,6.197393e-05,294.2622,294.93384,295.0088,295.2351,295.8286,3.000045778462759,0.32218933,0.3225708,0.34420776,0.32681274,88337.0,294.28247,0.001348358,-0.0013723373,2.1117353
Kampala,2022-07-01,0.3152,32.5816,0.30000000000000104,32.60000000000005,288.7854,-0.0032341518,0001,11573.29113153154,0.49881738971205347,19.0,0.0720095219202539,0.9279904780797461,0.5011826102879465,1.0000305189751728,0.00011758506,4.7400594e-05,294.41724,295.1106,295.15942,295.25317,295.55518,3.000045778462759,0.22325134,0.23257446,0.29148865,0.32307434,88381.5,294.36646,0.0011390798,0.0020980835,1.8381786
